"","mnthborn","yearborn","age","electric","radio","tv","bicycle","educ","ceb","agefbrth","children","knowmeth","usemeth","monthfm","yearfm","agefm","idlnchld","heduc","agesq","urban","urb_educ","spirit","protest","catholic","frsthalf","educ0","evermarr","educ7"
"2518",1,70,18,0,1,0,0,7,1,18,1,1,NA,5,87,17,5,0,324,0,0,1,0,0,1,0,1,1
"2519",3,50,38,1,1,0,1,12,4,22,3,1,1,2,72,21,4,16,1444,0,0,0,1,0,1,0,1,1
"2520",3,63,25,0,1,0,1,7,2,21,2,1,NA,NA,NA,NA,NA,NA,625,0,0,1,0,0,1,0,0,1
"2521",9,67,20,0,1,0,1,9,0,NA,0,1,NA,NA,NA,NA,4,NA,400,0,0,1,0,0,0,0,0,1
"2522",8,69,19,1,1,0,1,10,0,NA,0,1,NA,NA,NA,NA,3,NA,361,0,0,0,1,0,0,0,0,1
"2523",1,53,35,0,0,0,0,0,7,15,7,1,0,9,66,13,8,3,1225,0,0,0,0,0,1,1,1,0
"2524",12,72,15,0,0,0,0,0,0,NA,0,1,0,NA,NA,NA,5,NA,225,0,0,0,0,0,0,1,0,0
"2525",5,70,18,0,0,0,0,0,1,17,1,1,0,NA,NA,NA,2,NA,324,0,0,0,0,0,1,1,0,0
"2526",3,55,33,0,0,0,0,0,6,15,6,0,0,12,70,15,4,NA,1089,0,0,0,0,0,1,1,1,0
"2527",7,61,27,0,0,0,0,0,5,16,3,0,0,NA,NA,NA,1,NA,729,0,0,0,0,0,0,1,0,0
"2528",5,64,24,0,0,0,0,0,3,16,3,0,0,NA,NA,NA,10,NA,576,0,0,0,0,0,1,1,0,0
"2529",12,57,30,0,0,0,0,2,3,16,3,1,1,NA,NA,NA,6,NA,900,0,0,1,0,0,0,0,0,0
"2530",9,38,49,0,0,0,0,0,6,30,5,1,0,12,56,18,6,0,2401,0,0,0,0,0,0,1,1,0
"2531",10,46,41,0,1,0,0,10,8,17,6,1,1,1,62,15,8,16,1681,0,0,1,0,0,0,0,1,1
"2532",6,70,18,0,1,0,1,2,0,NA,0,1,1,NA,NA,NA,2,NA,324,0,0,1,0,0,1,0,0,0
"2533",11,63,24,0,1,0,1,5,3,15,3,1,0,7,83,19,4,0,576,0,0,0,0,0,0,0,1,0
"2534",10,58,29,0,1,0,1,5,5,18,5,1,0,2,78,19,4,0,841,0,0,1,0,0,0,0,1,0
"2535",8,60,28,0,1,0,0,9,4,17,4,1,1,7,79,18,8,6,784,0,0,0,1,0,0,0,1,1
"2536",9,61,26,0,1,0,0,13,2,23,2,1,1,NA,NA,NA,3,NA,676,0,0,1,0,0,0,0,0,1
"2537",10,41,46,0,0,0,0,2,5,17,4,1,NA,12,63,22,10,0,2116,0,0,0,0,0,0,0,1,0
"2538",5,60,28,0,1,0,0,0,6,14,6,1,1,7,72,12,4,0,784,0,0,0,0,0,1,1,1,0
"2539",7,64,24,0,0,0,1,0,4,18,3,1,1,NA,NA,NA,NA,NA,576,0,0,0,0,0,0,1,0,0
"2540",6,62,26,0,0,0,0,0,3,19,2,1,1,7,86,24,6,0,676,0,0,1,0,0,1,1,1,0
"2541",3,64,24,0,1,0,0,7,1,21,1,1,1,NA,NA,NA,1,NA,576,0,0,0,0,0,1,0,0,1
"2542",8,67,21,0,1,0,0,7,1,18,1,1,1,NA,NA,NA,6,NA,441,0,0,1,0,0,0,0,0,1
"2543",9,61,26,0,0,0,1,7,1,20,1,1,1,NA,NA,NA,4,NA,676,0,0,0,0,0,0,0,0,1
"2544",10,69,18,0,1,0,1,8,1,16,1,1,1,NA,NA,NA,4,NA,324,0,0,0,0,0,0,0,0,1
"2545",5,65,23,0,1,0,1,3,1,21,1,1,1,NA,NA,NA,10,NA,529,0,0,1,0,0,1,0,0,0
"2546",10,55,32,0,1,0,1,10,3,20,2,1,1,9,79,23,4,17,1024,0,0,0,0,0,0,0,1,1
"2547",1,54,34,0,1,0,0,2,5,17,5,1,1,2,86,32,10,0,1156,0,0,0,0,0,1,0,1,0
"2548",10,68,19,0,0,0,0,8,1,17,1,1,1,4,88,19,4,0,361,0,0,0,0,0,0,0,1,1
"2549",5,42,46,0,1,0,0,5,6,18,5,1,0,4,62,19,4,NA,2116,0,0,0,1,0,1,0,1,0
"2550",2,70,18,0,1,0,0,7,0,NA,0,1,0,NA,NA,NA,4,NA,324,0,0,0,1,0,1,0,0,1
"2551",12,40,47,0,1,0,0,1,6,21,6,1,0,1,59,18,10,0,2209,0,0,0,1,0,0,0,1,0
"2552",10,63,24,0,1,0,0,0,2,17,2,1,0,NA,NA,NA,4,NA,576,0,0,1,0,0,0,1,0,0
"2553",11,65,22,0,1,0,0,0,1,20,1,1,1,NA,NA,NA,4,NA,484,0,0,1,0,0,0,1,0,0
"2554",1,48,40,0,0,0,0,0,7,19,7,1,1,4,73,25,7,0,1600,0,0,0,0,0,1,1,1,0
"2555",6,70,18,0,1,0,0,7,0,NA,0,1,0,NA,NA,NA,4,NA,324,0,0,0,0,0,1,0,0,1
"2556",5,70,18,0,0,0,0,4,0,NA,0,1,0,NA,NA,NA,3,NA,324,0,0,0,0,0,1,0,0,0
"2557",8,43,45,0,0,0,0,0,1,20,1,1,0,NA,NA,NA,NA,NA,2025,0,0,1,0,0,0,1,0,0
"2558",7,69,19,0,1,0,0,2,0,NA,0,1,0,NA,NA,NA,3,NA,361,0,0,0,0,0,0,0,0,0
"2559",10,63,24,0,1,0,1,10,2,20,1,1,1,NA,NA,NA,4,NA,576,0,0,0,1,0,0,0,0,1
"2560",8,73,15,0,1,0,0,7,0,NA,0,1,0,NA,NA,NA,2,NA,225,0,0,0,1,0,0,0,0,1
"2561",3,55,33,0,0,0,0,0,5,20,4,1,0,6,74,19,20,0,1089,0,0,0,0,0,1,1,1,0
"2562",10,65,22,0,0,0,0,0,0,NA,0,1,0,NA,NA,NA,4,NA,484,0,0,0,0,0,0,1,0,0
"2563",8,51,37,0,0,0,0,7,4,20,4,1,1,4,70,18,6,0,1369,0,0,1,0,0,0,0,1,1
"2564",3,53,35,0,1,0,0,6,5,16,5,1,0,6,70,17,5,0,1225,0,0,0,0,0,1,0,1,0
"2565",7,43,45,0,1,0,0,1,5,23,5,1,0,7,73,30,5,0,2025,0,0,0,1,0,0,0,1,0
"2566",5,69,19,0,1,0,0,10,1,18,1,1,NA,NA,NA,NA,5,NA,361,0,0,0,1,0,1,0,0,1
"2567",9,61,26,0,1,0,0,5,3,19,3,1,1,9,79,18,4,0,676,0,0,0,1,0,0,0,1,0
"2568",6,62,26,0,1,0,0,10,2,20,2,1,1,NA,NA,NA,2,NA,676,0,0,1,0,0,1,0,0,1
"2569",6,65,23,0,1,0,0,6,2,18,2,1,1,NA,NA,NA,2,NA,529,0,0,1,0,0,1,0,0,0
"2570",3,46,42,0,1,0,0,3,4,16,4,1,NA,5,61,15,8,2,1764,0,0,0,1,0,1,0,1,0
"2571",6,56,32,0,1,0,0,0,0,NA,0,1,0,NA,NA,NA,6,NA,1024,0,0,0,0,1,1,1,0,0
"2572",6,64,24,0,1,0,1,8,2,18,2,1,1,NA,NA,NA,4,NA,576,0,0,1,0,0,1,0,0,1
"2573",12,58,29,0,0,0,0,0,3,19,3,1,1,3,77,18,10,0,841,0,0,1,0,0,0,1,1,0
"2574",10,72,15,0,1,0,0,7,0,NA,0,1,1,NA,NA,NA,4,NA,225,0,0,0,0,0,0,0,0,1
"2575",9,70,17,0,0,0,0,9,0,NA,0,1,1,NA,NA,NA,4,NA,289,0,0,1,0,0,0,0,0,1
"2576",9,66,21,0,1,0,1,5,0,NA,0,1,0,NA,NA,NA,4,NA,441,0,0,0,1,0,0,0,0,0
"2577",7,58,30,0,1,0,1,10,2,25,2,1,1,NA,NA,NA,4,NA,900,0,0,1,0,0,0,0,0,1
"2578",5,71,17,0,1,0,1,6,0,NA,0,1,0,NA,NA,NA,4,NA,289,0,0,0,0,1,1,0,0,0
"2579",6,64,24,0,1,0,1,7,2,18,2,1,1,NA,NA,NA,4,NA,576,0,0,0,0,0,1,0,0,1
"2580",12,53,34,1,1,0,1,9,3,16,3,1,1,8,74,20,3,10,1156,0,0,0,0,1,0,0,1,1
"2581",8,70,18,1,1,0,0,11,0,NA,0,1,1,NA,NA,NA,4,NA,324,0,0,0,0,1,0,0,0,1
"2582",10,49,38,0,1,0,0,10,5,23,5,1,1,2,73,23,6,10,1444,0,0,1,0,0,0,0,1,1
"2583",5,67,21,0,0,0,0,10,2,18,2,1,0,NA,NA,NA,2,NA,441,0,0,0,1,0,1,0,0,1
"2584",9,44,43,0,1,0,0,5,6,24,6,1,NA,6,64,19,4,0,1849,0,0,0,0,0,0,0,1,0
"2585",1,69,19,0,1,0,0,9,0,NA,0,1,0,NA,NA,NA,6,NA,361,0,0,0,1,0,1,0,0,1
"2586",3,69,19,0,0,0,0,5,0,NA,0,1,0,NA,NA,NA,4,NA,361,0,0,1,0,0,1,0,0,0
"2587",5,68,20,0,0,0,0,5,1,19,1,1,0,NA,NA,NA,5,NA,400,0,0,1,0,0,1,0,0,0
"2588",9,71,16,0,1,0,0,7,0,NA,0,1,0,NA,NA,NA,3,NA,256,0,0,0,1,0,0,0,0,1
"2589",2,72,16,0,0,0,0,5,0,NA,0,1,0,NA,NA,NA,2,NA,256,0,0,0,0,0,1,0,0,0
"2590",12,61,26,0,1,0,0,10,3,18,3,1,1,4,81,19,2,0,676,0,0,1,0,0,0,0,1,1
"2591",11,59,28,0,0,0,0,6,4,15,2,1,1,9,79,19,4,12,784,0,0,0,1,0,0,0,1,0
"2592",11,42,45,0,1,0,1,0,10,19,9,1,NA,3,60,17,6,0,2025,0,0,1,0,0,0,1,1,0
"2593",2,67,21,0,1,0,0,10,2,19,2,1,1,NA,NA,NA,3,NA,441,0,0,0,0,0,1,0,0,1
"2594",10,59,28,1,1,1,0,7,3,18,3,1,1,NA,NA,NA,3,NA,784,0,0,1,0,0,0,0,0,1
"2595",12,60,27,0,1,0,0,0,2,18,2,1,1,NA,NA,NA,4,NA,729,0,0,0,0,0,0,1,0,0
"2596",9,61,27,0,1,0,1,10,3,16,3,1,1,5,76,14,5,3,729,0,0,1,0,0,0,0,1,1
"2597",7,70,18,0,1,0,0,9,1,17,1,1,0,NA,NA,NA,4,NA,324,0,0,1,0,0,0,0,0,1
"2598",7,68,20,0,1,0,1,7,0,NA,0,1,NA,NA,NA,NA,6,NA,400,0,0,1,0,0,0,0,0,1
"2599",8,66,22,0,1,0,1,7,0,NA,0,1,0,NA,NA,NA,4,NA,484,0,0,1,0,0,0,0,0,1
"2600",7,58,30,0,1,0,1,7,2,18,1,1,0,5,80,21,8,12,900,0,0,1,0,0,0,0,1,1
"2601",5,42,46,0,1,0,0,0,2,21,2,0,0,4,76,33,10,2,2116,0,0,0,0,0,1,1,1,0
"2602",5,72,16,0,1,0,0,6,0,NA,0,0,0,NA,NA,NA,1,NA,256,0,0,1,0,0,1,0,0,0
"2603",2,61,27,0,1,1,0,10,2,21,2,1,1,8,85,24,NA,10,729,0,0,0,1,0,1,0,1,1
"2604",2,40,48,1,0,0,1,0,1,30,1,1,0,11,72,32,4,0,2304,0,0,0,0,1,1,1,1,0
"2605",5,62,26,0,1,1,1,7,1,18,1,1,1,NA,NA,NA,4,NA,676,0,0,0,0,0,1,0,0,1
"2606",9,54,34,1,1,1,0,0,3,19,3,1,1,4,74,19,4,2,1156,0,0,1,0,0,0,1,1,0
"2607",7,69,19,1,1,1,1,7,0,NA,0,1,0,NA,NA,NA,4,NA,361,0,0,0,1,0,0,0,0,1
"2608",12,41,46,0,1,0,0,10,5,23,3,1,NA,4,65,23,6,2,2116,0,0,0,1,0,0,0,1,1
"2609",1,67,21,0,1,0,0,12,1,20,1,1,1,NA,NA,NA,4,NA,441,0,0,0,1,0,1,0,0,1
"2610",6,64,24,0,1,0,1,7,1,23,1,1,1,NA,NA,NA,2,NA,576,0,0,0,0,1,1,0,0,1
"2611",10,69,18,1,0,1,0,7,0,NA,0,1,0,NA,NA,NA,4,NA,324,0,0,0,0,1,0,0,0,1
"2612",2,48,40,0,1,1,1,12,3,19,3,1,NA,3,66,18,4,17,1600,0,0,0,0,1,1,0,1,1
"2613",9,62,26,0,1,0,1,0,1,15,1,1,0,7,84,21,10,0,676,0,0,0,0,1,0,1,1,0
"2614",9,68,20,0,1,0,1,12,1,19,1,1,1,8,84,15,3,10,400,0,0,0,1,0,0,0,1,1
"2615",12,47,40,0,0,0,1,4,4,21,4,1,1,4,65,17,10,NA,1600,0,0,0,0,1,0,0,1,0
"2616",2,62,26,0,1,0,1,10,3,21,3,1,1,8,87,25,1,3,676,0,0,0,1,0,1,0,1,1
"2617",3,64,24,0,1,0,1,0,1,20,1,1,NA,6,87,23,10,7,576,0,0,1,0,0,1,1,1,0
"2618",9,56,32,0,1,0,0,12,3,22,3,1,1,NA,NA,NA,4,NA,1024,0,0,1,0,0,0,0,0,1
"2619",8,66,22,0,1,0,0,10,1,18,1,1,0,NA,NA,NA,3,NA,484,0,0,1,0,0,0,0,0,1
"2620",4,63,25,0,0,0,0,7,1,19,1,1,1,NA,NA,NA,4,NA,625,0,0,0,0,0,1,0,0,1
"2621",2,51,37,0,0,0,1,3,8,20,6,1,0,2,69,18,5,0,1369,0,0,1,0,0,1,0,1,0
"2622",10,64,23,0,0,0,0,7,1,19,1,1,0,NA,NA,NA,3,NA,529,0,0,0,0,1,0,0,0,1
"2623",11,65,22,0,1,0,0,10,1,17,1,1,1,9,81,15,4,7,484,0,0,0,1,0,0,0,1,1
"2624",7,65,23,0,1,1,0,11,1,23,1,1,1,NA,NA,NA,2,NA,529,0,0,1,0,0,0,0,0,1
"2625",10,62,25,0,1,1,0,4,4,15,4,1,1,NA,NA,NA,6,NA,625,0,0,0,0,0,0,0,0,0
"2626",1,64,24,0,0,0,0,7,3,19,3,1,1,6,85,21,6,6,576,0,0,1,0,0,1,0,1,1
"2627",6,56,32,0,1,0,0,10,0,NA,0,1,1,NA,NA,NA,4,NA,1024,0,0,0,0,0,1,0,0,1
"2628",12,40,47,0,1,1,0,7,1,21,1,1,0,6,61,20,5,4,2209,0,0,0,1,0,0,0,1,1
"2629",3,51,37,0,0,0,0,2,6,22,6,1,1,4,79,28,6,0,1369,0,0,0,1,0,1,0,1,0
"2630",6,68,20,0,0,0,1,12,1,20,1,1,1,12,87,19,3,0,400,0,0,1,0,0,1,0,1,1
"2631",6,58,30,0,1,0,1,0,3,19,3,1,1,4,77,18,3,NA,900,0,0,1,0,0,1,1,1,0
"2632",1,48,40,0,0,0,0,2,6,20,5,1,1,11,75,27,6,0,1600,0,0,0,0,1,1,0,1,0
"2633",9,47,41,0,1,0,1,3,6,22,6,1,1,4,69,21,6,0,1681,0,0,0,0,1,0,0,1,0
"2634",8,72,16,1,0,0,1,9,0,NA,0,1,0,NA,NA,NA,2,NA,256,0,0,0,0,1,0,0,0,1
"2635",11,70,17,0,1,1,1,7,0,NA,0,1,0,NA,NA,NA,6,NA,289,0,0,1,0,0,0,0,0,1
"2636",4,68,20,0,0,0,0,10,0,NA,0,1,0,NA,NA,NA,4,NA,400,0,0,0,0,0,1,0,0,1
"2637",4,54,34,0,1,0,0,3,6,18,6,1,0,NA,NA,NA,20,NA,1156,0,0,0,0,0,1,0,0,0
"2638",10,56,31,0,0,0,0,10,3,21,3,1,1,NA,NA,NA,4,NA,961,0,0,0,0,0,0,0,0,1
"2639",12,59,28,0,1,0,0,7,3,19,2,1,1,NA,NA,NA,4,NA,784,0,0,0,0,0,0,0,0,1
"2640",10,60,27,0,1,0,1,0,3,17,3,1,1,NA,NA,NA,6,NA,729,0,0,0,0,0,0,1,0,0
"2641",2,69,19,0,0,0,0,7,1,18,1,1,1,3,85,16,6,0,361,0,0,0,0,0,1,0,1,1
"2642",9,64,24,0,1,0,0,3,2,16,2,1,1,1,85,20,5,4,576,0,0,0,0,0,0,0,1,0
"2643",3,51,37,0,0,0,0,4,9,18,8,1,1,4,76,25,6,0,1369,0,0,0,0,1,1,0,1,0
"2644",9,58,30,0,1,0,0,0,0,NA,0,1,0,1,85,26,6,0,900,0,0,0,0,0,0,1,1,0
"2645",5,57,31,0,1,0,1,6,6,14,6,1,1,5,67,10,6,0,961,0,0,0,0,1,1,0,1,0
"2646",8,51,37,0,1,0,0,2,4,20,4,1,1,1,71,19,6,0,1369,0,0,0,0,1,0,0,1,0
"2647",6,72,16,0,1,0,1,6,0,NA,0,1,0,NA,NA,NA,1,NA,256,0,0,0,0,1,1,0,0,0
"2648",4,60,28,0,1,0,1,0,3,22,3,1,1,6,78,18,5,0,784,0,0,0,0,0,1,1,1,0
"2649",1,64,24,0,0,0,0,0,3,19,3,1,NA,1,80,16,2,7,576,0,0,0,0,1,1,1,1,0
"2650",2,67,21,1,1,1,1,1,0,NA,0,1,1,NA,NA,NA,2,NA,441,0,0,0,0,0,1,0,0,0
"2651",12,72,15,0,1,0,0,9,0,NA,0,1,0,NA,NA,NA,2,NA,225,0,0,0,1,0,0,0,0,1
"2652",1,65,23,0,0,0,1,0,1,18,1,1,1,NA,NA,NA,3,NA,529,0,0,0,0,0,1,1,0,0
"2653",2,67,21,0,1,0,0,4,2,19,2,1,1,11,87,20,8,2,441,0,0,1,0,0,1,0,1,0
"2654",12,65,22,1,1,1,1,15,0,NA,0,1,1,4,88,22,3,NA,484,0,0,1,0,0,0,0,1,1
"2655",1,62,26,1,1,1,1,0,0,NA,0,1,0,NA,NA,NA,6,NA,676,0,0,0,0,0,1,1,0,0
"2656",3,43,45,0,1,0,0,2,6,20,5,1,0,7,62,19,10,NA,2025,0,0,1,0,0,1,0,1,0
"2657",6,69,19,0,1,0,0,10,0,NA,0,1,0,NA,NA,NA,4,NA,361,0,0,1,0,0,1,0,0,1
"2658",12,41,46,0,0,0,0,4,4,27,4,1,0,4,77,35,6,0,2116,0,0,1,0,0,0,0,1,0
"2659",12,63,24,0,0,0,0,6,3,17,3,1,1,5,83,19,5,0,576,0,0,0,0,0,0,0,1,0
"2660",2,63,25,0,1,0,0,2,3,21,2,1,0,12,83,20,2,0,625,0,0,1,0,0,1,0,1,0
"2661",10,57,30,0,0,0,0,7,6,15,6,1,1,12,73,16,8,0,900,0,0,1,0,0,0,0,1,1
"2662",10,54,33,0,1,0,0,7,3,20,3,1,0,11,74,20,6,0,1089,0,0,1,0,0,0,0,1,1
"2663",6,69,19,0,1,0,0,10,0,NA,0,1,1,12,87,18,4,10,361,0,0,1,0,0,1,0,1,1
"2664",6,50,38,0,0,0,0,0,5,21,5,1,1,2,76,25,10,0,1444,0,0,0,0,0,1,1,1,0
"2665",7,67,21,0,0,0,0,5,1,21,1,1,0,NA,NA,NA,NA,NA,441,0,0,0,0,0,0,0,0,0
"2666",5,66,22,0,0,0,0,0,2,19,2,1,0,7,85,19,3,0,484,0,0,0,0,0,1,1,1,0
"2667",4,68,20,0,0,0,0,0,1,17,1,1,1,NA,NA,NA,2,NA,400,0,0,0,0,0,1,1,0,0
"2668",8,61,27,0,0,0,0,6,1,21,1,1,1,NA,NA,NA,2,NA,729,0,0,0,0,0,0,0,0,0
"2669",1,68,20,0,0,0,0,4,1,20,1,1,1,NA,NA,NA,1,NA,400,0,0,0,1,0,1,0,0,0
"2670",6,59,29,0,0,0,0,7,1,20,1,1,0,6,78,19,4,0,841,0,0,0,1,0,1,0,1,1
"2671",12,40,47,0,0,0,0,0,7,26,6,1,NA,12,67,27,6,0,2209,0,0,0,1,0,0,1,1,0
"2672",3,44,44,0,0,0,0,0,2,30,2,1,0,NA,NA,NA,3,NA,1936,0,0,0,1,0,1,1,0,0
"2673",9,68,20,0,1,0,0,5,0,NA,0,1,0,NA,NA,NA,6,NA,400,0,0,0,0,0,0,0,0,0
"2674",11,56,31,0,1,0,0,10,5,20,5,1,1,NA,NA,NA,3,NA,961,0,0,1,0,0,0,0,0,1
"2675",3,65,23,0,1,0,0,8,1,18,1,1,1,1,81,15,6,0,529,0,0,0,1,0,1,0,1,1
"2676",6,63,25,0,0,0,0,9,0,NA,0,1,1,NA,NA,NA,4,NA,625,0,0,0,0,1,1,0,0,1
"2677",6,56,32,0,0,0,0,0,4,20,4,1,0,8,87,31,20,0,1024,0,0,1,0,0,1,1,1,0
"2678",11,50,37,0,0,0,0,1,8,17,7,1,1,5,68,17,8,0,1369,0,0,1,0,0,0,0,1,0
"2679",5,68,20,0,0,0,0,7,1,19,1,1,0,NA,NA,NA,2,NA,400,0,0,0,0,0,1,0,0,1
"2680",7,61,27,0,1,0,0,0,4,17,4,1,1,3,78,16,6,0,729,0,0,0,0,0,0,1,1,0
"2681",12,53,34,0,1,0,1,6,5,20,5,1,0,10,73,19,6,0,1156,0,0,0,0,1,0,0,1,0
"2682",6,53,35,0,0,0,0,3,7,17,7,1,1,3,73,19,5,3,1225,0,0,1,0,0,1,0,1,0
"2683",1,68,20,0,1,0,0,12,1,20,1,1,1,NA,NA,NA,4,NA,400,0,0,0,1,0,1,0,0,1
"2684",4,67,21,0,0,0,0,0,0,NA,0,1,0,NA,NA,NA,2,NA,441,0,0,0,1,0,1,1,0,0
"2685",9,65,23,0,1,0,1,7,3,17,3,1,0,1,82,16,6,7,529,0,0,1,0,0,0,0,1,1
"2686",9,67,21,0,1,0,0,10,0,NA,0,1,1,NA,NA,NA,4,NA,441,0,0,0,0,1,0,0,0,1
"2687",9,54,34,0,1,0,0,1,3,19,3,1,0,7,76,21,6,0,1156,0,0,0,1,0,0,0,1,0
"2688",8,48,40,0,1,0,0,6,5,19,4,1,0,7,80,31,6,0,1600,0,0,1,0,0,0,0,1,0
"2689",10,51,37,0,1,0,1,4,8,17,7,1,0,6,68,16,8,0,1369,0,0,0,0,1,0,0,1,0
"2690",6,72,16,0,1,0,0,9,0,NA,0,1,1,NA,NA,NA,4,NA,256,0,0,0,0,1,1,0,0,1
"2691",10,72,16,0,1,0,1,9,0,NA,0,1,0,NA,NA,NA,2,NA,256,0,0,0,1,0,0,0,0,1
"2692",3,47,41,0,1,0,0,0,3,18,2,1,1,3,66,19,3,7,1681,0,0,1,0,0,1,1,1,0
"2693",6,50,38,0,1,0,1,0,8,20,8,1,0,1,70,19,4,0,1444,0,0,0,1,0,1,1,1,0
"2694",5,56,32,0,1,0,0,0,3,18,2,1,0,1,87,30,6,0,1024,0,0,0,1,0,1,1,1,0
"2695",3,59,29,0,1,0,0,6,2,21,2,1,1,6,85,26,6,0,841,0,0,0,0,1,1,0,1,0
"2696",3,58,30,0,1,0,0,0,3,20,3,1,1,6,85,27,4,NA,900,0,0,0,0,0,1,1,1,0
"2697",6,59,29,0,0,0,0,0,1,20,1,1,0,9,85,26,4,0,841,0,0,1,0,0,1,1,1,0
"2698",10,56,32,0,0,0,0,0,1,22,1,1,0,NA,NA,NA,4,NA,1024,0,0,0,0,0,0,1,0,0
"2699",10,65,23,0,0,0,0,0,0,NA,0,1,0,NA,NA,NA,4,NA,529,0,0,1,0,0,0,1,0,0
"2700",6,62,26,0,0,0,0,0,1,24,1,1,0,NA,NA,NA,2,NA,676,0,0,0,0,1,1,1,0,0
"2701",9,69,19,0,0,0,0,7,0,NA,0,1,0,NA,NA,NA,4,NA,361,0,0,0,0,1,0,0,0,1
"2702",8,60,28,0,1,0,0,2,5,17,4,1,1,11,75,15,5,0,784,0,0,1,0,0,0,0,1,0
"2703",10,69,19,0,1,0,0,9,0,NA,0,1,0,NA,NA,NA,4,NA,361,0,0,1,0,0,0,0,0,1
"2704",1,45,43,0,0,0,0,0,5,31,4,1,0,5,74,29,6,0,1849,0,0,0,0,0,1,1,1,0
"2705",8,52,36,0,0,0,0,0,6,21,5,1,0,4,73,20,NA,0,1296,0,0,0,0,0,0,1,1,0
"2706",9,60,28,0,0,0,0,7,3,20,3,1,1,10,85,25,4,0,784,0,0,0,0,1,0,0,1,1
"2707",10,65,23,0,1,0,0,7,2,19,1,1,1,11,82,17,4,NA,529,0,0,0,0,0,0,0,1,1
"2708",7,52,36,0,1,0,0,7,6,19,5,1,0,6,71,18,5,0,1296,0,0,0,0,1,0,0,1,1
"2709",3,61,27,0,0,0,0,0,4,17,4,1,1,8,84,23,8,0,729,0,0,0,0,0,1,1,1,0
"2710",5,70,18,0,1,0,1,10,0,NA,0,1,0,10,86,16,4,0,324,0,0,1,0,0,1,0,1,1
"2711",1,57,31,0,1,0,0,7,4,18,3,1,1,6,74,17,6,0,961,0,0,1,0,0,1,0,1,1
"2712",4,69,19,0,1,0,1,12,0,NA,0,1,1,NA,NA,NA,2,NA,361,0,0,1,0,0,1,0,0,1
"2713",1,55,33,0,0,0,0,0,1,19,0,1,0,11,72,17,10,0,1089,0,0,0,0,0,1,1,1,0
"2714",9,61,27,0,0,0,0,0,3,18,3,1,0,NA,NA,NA,5,NA,729,0,0,0,0,0,0,1,0,0
"2715",4,67,21,0,0,0,0,7,0,NA,0,1,0,NA,NA,NA,5,NA,441,0,0,0,0,0,1,0,0,1
"2716",8,72,16,0,0,0,0,5,0,NA,0,1,0,NA,NA,NA,4,NA,256,0,0,0,0,0,0,0,0,0
"2717",8,68,20,0,1,0,0,10,0,NA,0,1,1,NA,NA,NA,3,NA,400,0,0,0,0,1,0,0,0,1
"2718",9,62,26,0,1,0,0,10,1,20,1,1,1,NA,NA,NA,3,NA,676,0,0,0,0,1,0,0,0,1
"2719",8,60,28,0,1,0,0,10,0,NA,0,1,1,NA,NA,NA,2,NA,784,0,0,0,1,0,0,0,0,1
"2720",6,72,16,0,1,0,0,5,0,NA,0,1,0,NA,NA,NA,NA,NA,256,0,0,0,0,1,1,0,0,0
"2721",12,57,30,0,0,0,0,7,3,18,3,1,1,NA,NA,NA,4,NA,900,0,0,0,0,0,0,0,0,1
"2722",12,72,15,0,1,0,1,0,0,NA,0,1,0,NA,NA,NA,3,NA,225,0,0,0,0,0,0,1,0,0
"2723",10,60,27,0,1,0,0,0,3,17,3,1,0,4,75,14,4,0,729,0,0,0,0,0,0,1,1,0
"2724",12,53,34,0,0,0,0,1,8,18,6,1,0,2,71,17,4,0,1156,0,0,1,0,0,0,0,1,0
"2725",11,58,29,0,0,0,0,0,3,18,3,1,0,7,80,21,10,0,841,0,0,0,0,0,0,1,1,0
"2726",6,72,16,0,0,0,0,7,0,NA,0,1,1,NA,NA,NA,4,NA,256,0,0,0,0,0,1,0,0,1
"2727",4,58,30,0,1,0,0,0,4,18,4,1,1,NA,NA,NA,4,NA,900,0,0,0,0,0,1,1,0,0
"2728",10,59,28,0,1,0,0,0,2,24,2,1,0,7,83,23,6,1,784,0,0,0,0,0,0,1,1,0
"2729",12,42,45,0,1,0,0,0,4,31,4,1,0,NA,NA,NA,20,NA,2025,0,0,1,0,0,0,1,0,0
"2730",11,52,35,0,1,0,1,0,4,15,4,1,1,NA,NA,NA,6,NA,1225,0,0,0,0,0,0,1,0,0
"2731",7,67,21,0,1,0,0,7,0,NA,0,1,1,NA,NA,NA,4,NA,441,0,0,1,0,0,0,0,0,1
"2732",8,70,18,0,1,0,0,7,0,NA,0,1,0,NA,NA,NA,4,NA,324,0,0,0,0,0,0,0,0,1
"2733",12,46,41,0,0,0,0,0,7,25,6,1,0,4,70,23,4,0,1681,0,0,1,0,0,0,1,1,0
"2734",2,41,47,0,0,0,0,0,2,23,2,1,0,2,61,20,6,0,2209,0,0,1,0,0,1,1,1,0
"2735",6,42,46,0,0,0,0,0,4,21,3,1,0,10,66,24,5,0,2116,0,0,1,0,0,1,1,1,0
"2736",4,64,24,0,0,0,0,0,2,20,2,1,0,8,81,17,10,2,576,0,0,0,0,0,1,1,1,0
"2737",12,42,45,0,0,0,0,0,9,22,8,1,0,10,64,21,5,0,2025,0,0,0,0,0,0,1,1,0
"2738",7,70,18,0,0,0,1,5,1,18,1,1,1,NA,NA,NA,5,NA,324,0,0,0,0,0,0,0,0,0
